ltla,sex,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90+
E07000208,male,2537,2531,2328,2413,1975,2005,2212,2642,2879,2944,2868,2242,1935,2073,1454,1135,861,480,244
E07000209,female,4006,4115,3757,4272,6235,4757,4656,4561,4886,5061,4828,4064,3558,3658,2651,2373,1863,1305,948
E07000209,male,4313,4324,3849,4561,6596,5203,4748,4526,5033,4939,4784,4042,3440,3580,2446,1936,1448,823,406
E07000210,female,2264,2433,2539,2426,1835,1927,2117,2700,3119,3497,3447,2966,2629,2950,2299,1943,1588,1065,774
E07000210,male,2424,2514,2521,2725,1793,1959,1984,2335,2985,3447,3399,2962,2577,2743,1969,1712,1248,731,325
E07000211,female,4801,4379,4089,3813,3175,4100,4917,5390,5403,5468,5137,4249,3891,3977,2827,2387,2112,1552,1170
E07000211,male,4909,4657,4101,4021,3393,4113,4438,5120,5276,5538,5296,4214,3646,3746,2521,2112,1505,902,513
E07000212,female,2374,2297,2013,2674,4407,2539,2533,2745,3008,2945,3050,2319,2075,2194,1632,1478,1244,811,621
E07000212,male,2532,2442,2067,2423,3939,2652,2466,2670,2836,2898,2984,2425,2009,2112,1577,1211,961,478,265
E07000213,female,3041,2767,2426,2517,2442,3053,3521,3461,3546,3901,3559,2918,2568,2666,2160,1890,1517,976,665
E07000213,male,3250,3027,2634,2755,2539,2927,3250,3380,3495,3665,3794,2948,2578,2561,1858,1634,1145,598,309
E07000214,female,2471,2617,2633,2472,2018,2254,2511,2861,3398,3652,3402,2814,2369,2503,1925,1680,1306,794,538
E07000214,male,2642,2781,2726,2688,2228,2304,2517,2715,3448,3588,3407,2829,2312,2370,1861,1434,1004,514,228
E07000215,female,2408,2559,2449,2571,1968,2125,2475,2684,3106,3476,3274,2816,2568,2755,2090,1534,1363,968,671
E07000215,male,2502,2622,2468,2576,1986,2228,2165,2502,2896,3324,3328,2747,2430,2606,1762,1415,1002,668,253
E07000216,female,3632,3772,3643,3593,2636,2443,3151,4048,4680,4849,4566,3916,3625,3965,3059,2596,2161,1566,1207
E07000216,male,3676,4113,3938,4271,2901,2582,2776,3515,4590,4684,4378,3802,3319,3664,2757,2243,1613,941,488
E07000217,female,3502,3370,2687,2598,2206,2999,3890,3964,3856,3808,3441,2906,2500,2490,1808,1618,1382,959,616
E07000217,male,3748,3545,2868,2730,2163,3044,3610,4222,3978,3795,3428,3047,2527,2403,1689,1396,994,571,276
E07000218,female,1665,1626,1602,1718,1596,1607,1708,1750,2253,2599,2446,2096,2014,2194,1601,1204,923,608,426
E07000218,male,1693,1655,1787,1853,1686,1701,1554,1602,2213,2492,2417,2161,2027,2075,1594,1126,688,330,158
E07000219,female,3913,3778,3505,3660,3594,4163,4141,3723,4288,4867,4373,3851,3795,3865,2983,2334,1763,1096,685
E07000219,male,4089,3810,3430,3915,3653,3826,3918,3736,4358,4690,4487,3833,3736,3695,2664,1945,1293,598,256
E07000220,female,3209,3169,2811,2987,2341,3243,3449,3223,3720,3903,3685,2934,2766,3020,2384,1880,1377,928,737
E07000220,male,3302,3299,3139,3260,2585,3065,3263,3259,3822,3907,3805,3053,2734,2896,2336,1649,1045,693,311
E07000221,female,2808,3133,3181,3278,2370,2671,2977,3220,4388,4915,4805,4239,4102,4764,3633,2934,2249,1605,1183
E07000221,male,2984,3375,3388,3447,2569,2851,2766,2964,3905,4561,4579,4120,4064,4548,3346,2720,1720,1006,411
E07000222,female,3815,3751,3360,3658,5934,3949,4393,4402,4872,5026,4709,3867,3755,3865,3030,2501,1967,1423,970
E07000222,male,4010,3966,3680,3937,6931,4603,4545,4437,4847,4926,4751,4002,3599,3720,2698,2102,1467,872,385
E07000223,female,1878,1686,1490,1610,1415,1629,1892,1974,2291,2359,2217,2043,1906,2311,1726,1573,1233,838,530
E07000223,male,2034,1829,1632,1878,1508,1576,1682,1791,2125,2406,2141,1869,1787,2003,1563,1195,853,532,261
E07000224,female,3813,3688,3612,3790,3712,3776,3978,3884,4877,5599,5391,5032,5310,6604,5090,4475,3582,2520,1898
E07000224,male,4117,4062,3630,4020,3877,3730,3698,3645,4430,5359,5049,4498,4756,5803,4566,3745,2671,1607,759
E07000225,female,2749,3002,2796,3064,3232,2499,2770,2875,3754,4287,4414,4143,3928,4664,3636,3067,2562,1791,1298
E07000225,male,2983,3129,3039,3384,3380,2549,2534,2487,3296,4003,3996,3778,3610,4095,3254,2619,1943,1116,535
E07000226,female,3981,3620,3002,2840,3111,4511,4953,4215,3901,3785,3547,3110,2545,2314,1490,1399,1439,951,495
E07000226,male,4489,3804,3294,3227,3006,4052,4903,4342,4175,3991,3648,3024,2416,2113,1405,1091,878,564,243
E07000227,female,3465,3775,3939,3937,2804,3040,3470,3956,4815,5725,5506,4639,4241,4552,3417,2899,2289,1570,1091
E07000227,male,3715,4003,4186,4019,2973,3097,3138,3539,4502,5305,5251,4477,4074,4292,3150,2434,1786,980,456
E07000228,female,4261,4438,4072,4008,3032,3698,4358,4786,5615,5704,5345,4535,4241,4592,3337,2728,2296,1744,1193
E07000228,male,4447,4535,4487,4538,3205,3669,4102,4396,5253,5643,5255,4471,4051,4235,2936,2260,1760,954,484
E07000229,female,2944,3005,2602,2808,2604,3042,3356,3368,3913,4147,3892,3326,3057,3509,2649,2428,2099,1558,1285
E07000229,male,3143,3218,2886,2885,2647,2915,3122,3195,3673,4128,3751,3148,2809,3237,2248,1898,1435,882,475
E07000234,female,2385,2607,2465,2638,2359,2232,2346,2655,3472,3925,3672,3133,3028,3119,2481,1988,1733,1176,868
E07000234,male,2558,2783,2757,2976,2522,2564,2276,2454,3351,3730,3562,3142,3067,3091,2280,1864,1278,675,307
E07000235,female,1646,1842,2028,2211,1661,1525,1648,1838,2376,2937,2961,2704,2813,3064,2381,1914,1537,1117,824
E07000235,male,1738,1930,2054,2408,1865,1543,1474,1664,2224,2738,2855,2705,2656,2984,2257,1797,1286,674,345
E07000236,female,2711,2644,2208,2339,2353,2853,3210,2652,2966,3010,2781,2781,2733,2494,1593,1180,924,638,435
E07000236,male,2890,2748,2466,2484,2461,2760,3031,2865,2902,2917,2782,2557,2712,2508,1643,1042,692,384,156
E07000237,female,3117,2918,2541,3063,4549,3469,3609,3202,3505,3583,3216,2726,2643,2547,1970,1615,1313,855,605
E07000237,male,3244,3024,2761,3135,4346,3300,3447,3169,3590,3677,3480,2776,2514,2477,1750,1399,936,455,213
E07000238,female,3012,3096,3140,3245,2546,2852,2964,3107,4186,4839,4683,4197,4183,4521,3356,2628,2128,1409,993
E07000238,male,2983,3301,3180,3415,3001,2897,2842,2827,3884,4583,4628,4061,4159,4403,3281,2494,1662,941,380
E07000239,female,2662,2548,2435,2531,2418,2742,2641,2651,3439,3795,3425,3111,3398,3849,2875,2196,1579,1131,734
E07000239,male,2871,2731,2579,2862,2643,2660,2582,2596,3304,3632,3414,2997,3191,3799,2769,2021,1266,658,264
E07000240,female,5075,5088,4478,4027,3063,4110,5089,5658,5861,5684,5116,4107,3714,3725,2695,2408,1927,1366,936
E07000240,male,5357,5348,4595,4140,2914,3904,4433,5433,5888,5685,5022,4049,3598,3346,2449,2041,1570,907,402
E07000241,female,3542,3340,3071,3697,5820,4049,3979,3586,3707,3872,3785,3175,2512,2635,2084,1978,1689,1184,785
E07000241,male,3790,3486,2959,3788,6277,4305,3958,3492,3613,3684,3654,3199,2626,2428,1770,1571,1219,722,310
E07000242,female,4220,4339,4333,4210,3361,3996,4516,4951,5717,6149,5610,4356,3759,4013,2831,2414,1936,1219,808
E07000242,male,4515,4463,4487,4396,3280,3712,4249,4706,5452,5988,5585,4478,3729,3736,2608,2101,1514,736,308
E07000243,female,3040,2585,2313,2431,2635,3258,3289,2800,3015,3350,3200,2513,1953,1966,1496,1466,1185,751,420
E07000243,male,3075,2847,2625,2663,2661,3131,2968,2683,2813,3230,3156,2734,2053,1863,1315,1075,798,450,187
E07000244,female,5977,6504,6436,6635,5357,5665,5679,5877,7737,8899,8847,8195,8567,9820,7292,6165,4937,3390,2382
E07000244,male,6183,6660,6532,7130,5988,5689,5401,5639,7320,8502,8451,7738,7952,9318,6746,5441,3869,2179,1080
E07000245,female,5473,4884,4378,4552,4893,6009,5686,4888,5461,6135,5720,5109,4961,5686,4164,3339,2540,1830,1260
E07000245,male,5844,5042,4632,4879,6127,7159,6455,5072,5531,6005,5799,4832,4731,5226,3789,3145,2016,1085,545
E07000246,female,3896,3916,3692,4040,3609,4031,3936,3775,4771,5361,5422,5027,5111,5400,4181,3398,2910,2140,1493
E07000246,male,4011,3973,3803,4379,3833,4116,3833,3398,4291,4986,5056,4744,4813,5149,3740,3029,2179,1291,586
E08000001,female,9581,8939,7958,8527,8494,9718,9185,8506,9950,10320,9562,8263,7455,7892,5923,4630,3442,2199,1347
E08000001,male,9921,9494,8764,9212,9114,9244,8951,8341,9689,10144,9300,7883,7458,7587,5388,4072,2461,1293,581
E08000002,female,6049,5868,5323,5360,5091,6081,6108,5895,6804,7292,6919,5593,5252,5505,4104,3435,2448,1563,1014
E08000002,male,6440,6200,5665,5780,5346,5557,5930,5434,6260,6987,6605,5517,5088,5277,3680,2810,1681,930,396
E08000003,female,18764,16276,13059,16714,34370,27339,23568,17143,14942,15022,13148,10446,8743,7667,6155,5436,4037,2769,1622
E08000003,male,19542,16801,13714,17282,33637,30000,25946,18849,16086,15294,12904,10903,9022,7603,5150,4038,2761,1436,646
E08000004,female,8288,8123,7253,7259,6856,8054,7751,6776,7665,8054,7751,6426,5996,6041,4668,3719,2760,1669,1170
E08000004,male,8385,8367,7884,7726,7162,7529,7294,6671,7666,7995,7206,6303,5744,5591,4042,3090,1814,988,446
E08000005,female,7258,6955,6154,6766,6656,7420,7303,6605,7255,7748,7416,6547,5831,5605,4142,3391,2649,1730,1024
E08000005,male,7720,7350,6575,7124,6853,6887,6856,6084,7127,7572,7054,6275,5833,5383,3751,2885,1821,982,389
E08000006,female,8427,7252,6232,6897,9363,10544,9907,7479,7619,8046,7422,6231,5465,5549,4362,3642,2768,1896,1201
E08000006,male,8899,7875,6243,7125,9717,11134,10338,7974,7704,8218,7822,6563,5708,5500,3819,3110,1940,1064,484
E08000007,female,8748,8357,7739,7896,7255,8439,9153,8850,10208,11260,10650,8972,8194,8664,6644,5852,4643,2898,1890
E08000007,male,9063,9115,8171,8338,7449,7949,8242,8662,9667,10677,10301,9214,8208,8174,6001,4911,3323,1803,808
E08000008,female,7395,6761,5949,6259,6649,7639,7492,6515,7792,8565,8034,6600,6143,6292,4759,3836,2795,1706,1143
E08000008,male,7551,6860,6189,6772,6626,7001,6725,6448,7544,8360,8118,6856,6045,6302,4363,3215,2013,959,425
E08000009,female,7374,7639,7065,6501,5357,6699,7874,8237,9026,9290,8618,6900,5974,5904,4674,4214,3358,2225,1456
E08000009,male,7776,8008,7183,7056,6079,6807,7483,7743,8433,8700,8263,7069,5936,5588,4009,3391,2461,1325,624
E08000010,female,9464,9458,8540,8858,9190,10375,10256,9396,11840,12548,11632,9699,9117,10128,7497,5640,3936,2440,1458
E08000010,male,9933,9990,9094,9591,9647,10063,10066,9300,11695,12870,11703,9548,9204,9838,7289,4997,2883,1411,520
E08000011,female,4540,4387,3997,4717,4993,5287,4754,4205,4990,5671,5991,5189,4370,3748,2921,2892,2307,1247,605
E08000011,male,4889,4537,4175,4795,4854,4584,4068,3487,4347,4928,5434,4869,4007,3475,2528,2218,1460,720,243
E08000012,female,13733,11998,10992,15301,26908,19412,16904,13612,14334,15582,16083,13806,11890,10687,8280,7781,6005,3592,1975
E08000012,male,14408,12633,11229,15073,25652,22065,19487,15119,14369,14709,14905,13232,11763,10525,7275,6265,4193,2012,780
E08000013,female,5218,4975,4517,5048,5107,5730,5351,5024,6319,6572,6367,5531,5457,5836,4400,3750,2549,1509,977
E08000013,male,5336,5092,4893,5339,5296,5436,5138,4902,6005,6439,6361,5562,5327,5423,4021,3185,1955,925,319
E08000014,female,7172,7052,7101,7771,7359,7727,7328,7045,8976,10279,11086,9968,8759,9025,7541,6917,5696,3432,2195
E08000014,male,7718,7447,7236,8091,7798,7935,6985,6353,8177,9455,10322,9144,8402,8319,6315,5226,3781,1910,813
E08000015,female,9279,9185,8827,9079,8494,9657,9298,9205,10835,12208,12417,10850,10265,10395,8096,6825,5483,3742,2299
E08000015,male,9833,9608,9146,9800,8764,9084,8795,8216,10084,11170,11539,10126,9736,9760,7139,5398,3883,2077,906
E08000016,female,7139,6724,6193,6856,7038,7679,7652,6655,8339,9131,8673,7753,6945,7270,5413,4465,3470,2119,1257
E08000016,male,7482,7151,6298,7070,7002,7405,7362,6365,8206,9386,8636,7694,7105,6994,5170,3714,2442,1238,480
E08000017,female,9277,9307,8120,8738,8779,10236,9727,8184,10058,11199,10936,9808,8929,8994,6610,5955,4503,2761,1677
E08000017,male,9692,9567,8339,8922,9599,10188,10180,8978,10073,10621,11078,9805,8625,8511,6127,4681,3212,1702,700
E08000018,female,7954,7825,7193,7607,7598,8147,8259,7200,9080,9648,9263,8342,7609,8013,6101,5111,3690,2338,1536
E08000018,male,8147,8071,7615,7988,7678,7681,7507,6771,8858,9843,9573,8279,7561,7739,5552,4298,2660,1397,524
E08000019,female,16560,16118,14413,18473,30474,20425,18358,16165,18537,18978,17228,14731,13321,13985,10995,9800,7571,4804,3250
E08000019,male,17363,17018,15108,19035,32066,20994,18094,17002,17996,18956,17349,14700,12830,12991,9970,8042,5389,2991,1383
E08000021,female,8512,7647,6778,10259,18955,11203,9598,7881,8052,8423,8718,7715,6659,6264,4698,4504,3526,2355,1578
E08000021,male,8870,8034,7329,10514,20705,12993,10077,8078,8330,8618,8513,7749,6686,6278,4121,3599,2529,1380,612
E08000022,female,5655,5529,5112,5287,5214,6533,7108,6494,7306,7726,7788,7009,6281,6382,4513,4123,3343,2190,1292
E08000022,male,5987,6131,5282,5711,5300,5742,6470,6350,6946,7311,7370,6539,6012,5875,3908,3168,2269,1129,472
E08000023,female,4064,4038,3730,4296,4420,4804,4599,4112,4873,5827,5897,5212,4748,4498,3355,3106,2516,1705,1030
E08000023,male,4268,4135,3845,4514,4673,4706,4221,3731,4508,5356,5554,5221,4420,4323,2937,2476,1666,828,360
E08000024,female,7574,7365,6766,8040,10075,9175,8302,7817,9478,10341,10352,9527,8636,8559,6227,5592,4366,2441,1277
E08000024,male,8071,7797,7422,8318,10214,9263,8017,7335,8788,9645,9998,9425,8176,7729,5312,4519,3065,1321,457
E08000025,female,41213,39116,34961,39237,50481,44125,41143,35704,35234,35114,32283,26580,23190,21219,17366,15720,12394,8136,5264
E08000025,male,43686,41287,37109,39993,49310,43175,40631,35445,34793,33910,30893,26080,22902,19697,15228,12683,9237,4888,2094
E08000026,female,11405,10286,8964,11317,16652,13815,11975,10012,10362,10523,9567,8178,7343,7284,6072,5079,3862,2641,1890
E08000026,male,12363,10863,8961,11639,18535,15166,12376,10272,10353,10221,9764,8193,7215,6933,5359,4236,2854,1686,802
E08000027,female,9573,9421,8691,9191,8958,9908,9863,8869,10966,11908,10892,9258,9147,9336,7903,6759,5025,3141,1844
E08000027,male,10049,9523,9123,9676,9055,9515,9383,8748,10680,11731,10820,9281,8841,9167,7347,5736,3699,1908,718
E08000028,female,11666,10993,9273,9522,9874,11787,12143,10088,10877,11338,10066,8162,7303,7008,6218,5321,4020,2670,1715
E08000028,male,12265,11495,9987,10266,10552,11239,11291,10087,10899,10971,9932,8523,7174,6797,5532,4328,2833,1434,640
E08000029,female,5967,6006,5977,6345,5572,5739,6020,6003,7330,8272,8170,6418,6219,6753,5200,4408,3586,2515,1582
E08000029,male,6363,6435,6500,6687,5807,5776,5442,5354,6837,7813,7620,6486,5792,6310,4691,3526,2518,1583,605
E08000030,female,9148,8921,8235,8393,8859,9506,8967,7639,9088,9601,9200,7696,7079,7172,6277,5456,4138,2467,1510
E08000030,male,9724,9318,8585,8772,8509,8936,8782,7897,9219,9527,9037,7580,6981,6829,5491,4485,2880,1415,614
E08000031,female,8690,7900,6932,7544,8623,9145,8633,7572,8763,8850,8348,6949,6392,5907,5262,4576,3708,2412,1507
E08000031,male,9294,8233,7201,8151,8960,9221,8709,7844,8937,8768,8072,6821,6310,5712,4656,3768,2752,1504,624
E08000032,female,20232,19811,17832,17222,16346,18988,19338,16569,17690,17318,16979,14759,12808,11889,8793,8099,6336,4101,2619
E08000032,male,20757,20213,18338,18171,17101,17529,18834,17622,18015,16961,15935,14385,12872,11256,7709,6419,4373,2290,1058
E08000033,female,6418,6441,5878,6017,5543,6380,6505,6217,7623,7949,7784,6715,6016,6169,4324,3638,2872,1955,1242
E08000033,male,6732,6329,6088,6379,5642,5937,6298,6006,7482,8002,7586,6683,6038,5893,4109,2886,1828,987,451
E08000034,female,14049,13779,12786,13141,13911,13838,14136,13189,15068,15331,14480,12446,11611,12093,8762,7354,5540,3502,2247
E08000034,male,14566,14133,12869,13861,15322,13460,13787,13000,15238,15810,14419,12545,11707,11456,7783,6221,3725,2014,819
E08000035,female,24698,22207,19158,24988,38789,28431,28173,24037,24977,25452,23829,20646,18655,18797,14012,12890,9813,6384,3757
E08000035,male,26242,23186,19884,24668,37435,29306,27670,24170,25073,25236,23279,19732,17930,17361,12241,10206,6867,3679,1572
E08000036,female,10021,9349,8712,9313,9603,11160,10894,9406,11738,12699,12036,10684,9712,10174,7573,6054,4735,2993,1842
E08000036,male,10600,9931,8961,9612,9662,10481,10147,9138,11454,12889,12227,10634,9700,9794,6910,5230,3324,1650,678
E08000037,female,5648,5635,4953,5739,5745,7120,7117,5905,6799,7426,7346,6372,5691,6013,4522,4189,3135,1860,1086
E08000037,male,5940,5672,5158,6176,5877,6864,6946,6210,6464,7086,7135,6380,5521,5608,3997,3484,2368,1172,422
E09000001,female,163,106,88,80,93,154,179,212,190,219,202,201,216,205,118,108,78,64,36
E09000001,male,170,137,104,93,36,170,374,193,310,364,320,300,235,216,139,124,64,61,17
E09000002,female,9489,8780,6442,6259,6451,8228,8779,8153,7368,6750,5834,4320,3504,3000,2263,2156,1824,1280,819
E09000002,male,10109,9230,6839,6608,6651,7449,7776,7255,7174,6226,5581,4419,3313,2736,1861,1564,1180,671,309
E09000003,female,13267,12377,10610,9919,11253,15577,16455,14543,13746,13479,11829,9836,8561,8180,6210,5194,4295,2947,2267
E09000003,male,14178,13164,11239,10779,11061,15363,15995,14565,13525,12443,11062,9423,7785,7255,5144,4157,3171,1846,1045
E09000004,female,7834,7672,7045,7462,7788,8219,8211,7992,8526,9595,8690,6930,5879,6033,4791,4396,3504,2394,1448
E09000004,male,8209,8012,7519,7610,7675,7488,7316,7226,7858,8497,8415,6900,5605,5544,3832,3486,2482,1354,579
E09000005,female,11809,10026,8732,8731,10080,15224,15053,12266,10978,10538,10095,8533,6724,5473,4506,3835,2877,1724,976
E09000005,male,12445,10509,9462,9418,11058,15988,17112,13223,11378,10405,9735,8564,6504,5132,3859,3356,2242,1043,488
E09000006,female,10397,9909,8914,8675,8220,10137,11561,12195,12415,13131,11897,9381,8423,8996,6521,5806,4929,3284,2279
E09000006,male,11066,10366,9260,9246,7692,9234,10355,11030,11738,12149,11128,9080,7647,8005,5524,4565,3521,1987,939
E09000007,female,6983,6165,5666,6094,11858,13417,11995,9697,8498,7408,6058,5038,4621,4689,3378,2752,2047,1358,972
E09000007,male,7306,6538,5593,6126,10836,13035,13583,10126,8534,7485,6345,5350,4420,4154,2845,2193,1563,878,418
E09000008,female,14100,13188,11190,11322,11216,14620,15618,14373,13638,14423,13712,10886,8841,7861,5906,5173,3867,2528,1683
E09000008,male,14573,13361,11493,11971,10852,13501,14096,13840,12722,13608,13173,10068,8056,7157,5006,4184,2952,1589,726
E09000009,female,12801,11299,9298,9082,9972,15054,16123,13991,12853,11964,10519,8819,7654,6335,4766,4241,3165,1871,1275
E09000009,male,13777,11721,9844,9573,10521,15409,16495,15267,13283,11971,10365,8586,7232,5796,4196,3639,2359,1231,650
E09000010,female,12306,11578,9824,9729,10238,13279,13441,12358,11802,12394,11211,8478,7074,6375,5268,4473,3526,2094,1571
E09000010,male,12927,12315,10452,10683,10113,11887,12154,11070,11161,11324,10174,8354,6460,5859,4447,3554,2509,1383,564
E09000011,female,10619,9348,7134,7484,9412,12195,12680,11313,9792,9365,8016,6228,5040,4636,3424,2857,2149,1499,1096
E09000011,male,11254,9750,7624,7878,9642,12298,12916,12412,10195,9066,7942,6270,4808,4476,2917,2321,1576,823,398
E09000012,female,9969,8381,7069,6586,9348,18941,17215,11745,9028,8091,6789,5132,3961,3276,2320,1919,1367,879,499
E09000012,male,10481,8575,7273,6784,8110,16484,19080,12917,9269,7897,6436,5031,3643,2775,2075,1784,1119,571,293
E09000013,female,5811,4896,3895,3692,7088,12423,10442,8030,7031,6237,5223,4099,3584,3225,2316,1841,1345,879,535
E09000013,male,6029,5086,3861,3690,6921,11333,11144,8642,7067,5925,5049,3581,2884,2690,1947,1497,995,541,205
E09000014,female,9263,8148,7483,6996,8552,13488,13843,11861,9956,9543,8068,6327,5146,4336,3098,2645,1879,1027,647
E09000014,male,9530,8473,7565,7584,8524,13365,15385,12960,10781,9502,7570,5517,4386,3658,2598,2284,1464,635,311
E09000015,female,8598,7697,6837,6642,6634,9428,10205,9008,8375,8522,8261,7335,6109,5648,4361,3764,3017,1879,1249
E09000015,male,8877,8001,7296,7785,7120,9785,10050,9414,8429,7831,7715,6959,5906,5090,3755,3355,2340,1210,662
E09000016,female,7567,7321,6759,7332,7481,8609,8376,7822,8204,9212,8902,7415,6694,7076,5287,4897,4253,2855,1769
E09000016,male,8004,7493,6985,7699,7707,7841,7677,7099,7595,8430,8412,7502,6300,6341,4335,3708,2841,1567,663
E09000017,female,10723,9568,8174,8559,10749,11420,11984,10886,9972,10020,9327,7655,6134,6002,4433,4162,3207,1913,1325
E09000017,male,11479,10074,8542,9340,11924,11191,11519,11030,10143,9779,9175,7525,6028,5565,4042,3483,2434,1271,611
E09000018,female,10366,8624,6777,6902,8013,11584,13189,10936,9286,8618,7702,6722,5655,4863,3632,3092,2298,1319,931
E09000018,male,10897,9057,6961,7630,8483,12339,13592,12320,10125,8775,7917,6603,5459,4547,3186,2665,1765,875,325
E09000019,female,6481,5284,4657,5438,11744,16251,13451,8714,7258,6806,6043,4649,3689,3328,2414,2002,1535,903,548
E09000019,male,6680,5610,4707,5317,10428,14911,14949,9964,7770,7330,5900,4417,3360,2995,2218,1664,1120,611,259
E09000020,female,4306,3996,3356,3058,4845,7402,8002,7068,6083,5850,5301,4441,4071,4053,2861,1965,1332,915,763
E09000020,male,4667,4314,3596,3256,4977,6950,8621,7548,6206,5639,5035,4051,3411,3235,2457,1966,1192,683,358
E09000021,female,5783,5317,4463,4745,6904,6412,7162,6872,6506,5933,5245,4233,3824,3691,2543,2174,1810,1275,999
E09000021,male,5955,5495,4362,4581,6368,6471,6955,6765,6571,5938,5106,4318,3678,3382,2353,1771,1298,783,392
E09000022,female,10143,8787,7360,7053,11821,24762,18707,13418,10840,10338,9340,6782,4978,3942,3174,2596,1909,1322,736
E09000022,male,10545,9130,7538,7259,10015,23558,21991,14859,11973,10739,8996,6302,4661,3614,2638,2212,1512,730,357
E09000023,female,11119,9352,7458,7514,10419,14323,15125,13248,11324,10577,9729,7100,5133,4326,3323,3018,2262,1497,948
E09000023,male,11823,9942,7711,7755,9213,13630,15149,13540,11459,10319,8756,6501,4745,3977,2826,2362,1575,837,369
E09000024,female,7854,6400,5009,4707,5439,9180,10855,9200,7834,7451,6548,5225,4482,3980,2936,2569,2045,1316,913
E09000024,male,8147,6572,5406,5249,5337,8876,10567,9657,7825,7129,6176,4901,3958,3548,2547,2097,1517,764,382
E09000025,female,13851,11226,9612,10016,13246,17465,16522,12053,10188,9682,8334,6576,5120,3740,2969,2427,1653,977,607
E09000025,male,14453,11733,9834,10413,14842,23314,21303,14839,11690,9971,8287,6456,4517,3329,2413,2096,1394,620,298
E09000026,female,11122,10310,9049,8934,8929,11943,12961,11507,10248,9771,8987,7585,6417,5504,4197,3660,2971,2145,1326
E09000026,male,11793,10864,9903,9351,9453,12191,13100,11807,10135,9555,8622,7389,6232,5197,3667,3015,2188,1237,588
E09000027,female,7071,6374,5199,4501,4440,5726,8291,8737,8580,7718,6721,5410,4801,4779,3374,2694,2169,1606,1256
E09000027,male,7367,6640,5230,4707,3794,5414,7297,8628,8375,7594,6525,5348,4545,4417,2936,2130,1551,902,468
E09000028,female,10745,8607,6959,7339,14545,18948,16975,12990,10523,10204,9411,6917,4817,4008,3031,2499,1851,1268,800
E09000028,male,11000,8931,7186,7549,12020,18578,17969,13921,11663,10549,9087,6801,4583,3612,2539,1997,1310,720,366
E09000029,female,6680,6291,5563,5580,5011,6805,8177,7619,7806,8029,6994,5440,4720,4879,3507,3091,2427,1721,1134
E09000029,male,7230,6522,5747,5966,5051,5927,7180,7591,7524,7695,6752,5590,4574,4393,2984,2501,1793,1009,451
E09000030,female,10641,8734,7371,7398,14113,22289,18252,11848,7869,6303,5164,4301,3721,2637,2118,1766,1416,825,464
E09000030,male,11119,9001,7604,7575,13191,22565,20836,14643,10445,7903,6227,5008,3380,2548,1772,1622,1162,515,250
E09000031,female,10593,8870,7454,7233,8657,12453,12991,10851,9724,9584,8133,6609,5299,4336,3290,2870,2218,1462,1053
E09000031,male,11265,9413,7723,7575,9203,13180,13550,11537,10415,9357,7829,6074,4716,4051,2842,2493,1649,852,397
E09000032,female,11295,8226,6377,6068,11528,24760,22917,15489,11551,9900,7861,6162,5546,4778,3683,3126,2230,1456,1018
E09000032,male,11772,8593,6466,6025,8193,20317,22791,16078,11728,9375,7937,6029,4678,4387,2941,2412,1594,849,400
E09000033,female,6743,5588,4815,4676,6883,12159,12783,9966,8163,7495,6556,5667,5044,4421,3189,2821,2020,1290,827
E09000033,male,7029,5978,4900,5441,7992,12665,15502,11975,9615,8386,6828,5264,4450,4191,2982,2416,1728,973,478
